cod_ibge,ente,capital,regiao,uf,esfera,exercicio,populacao,cnpj
4301057,Arroio do Sal,0  ,SU,RS,M,2026,11418,91103093000135
4301073,Arroio do Padre,0  ,SU,RS,M,2026,2650,04218960000183
4301107,Arroio dos Ratos,0  ,SU,RS,M,2026,14934,88363072000144
4301206,Arroio do Tigre,0  ,SU,RS,M,2026,12291,87590998000100
4301305,Arroio Grande,0  ,SU,RS,M,2026,17879,88860366000181
4301404,Arvorezinha,0  ,SU,RS,M,2026,10547,87612750000100
4301503,Augusto Pestana,0  ,SU,RS,M,2026,7303,87613246000117
4301552,Áurea,0  ,SU,RS,M,2026,3458,92453802000175
4301602,Bagé,0  ,SU,RS,M,2026,121928,88073291000199
4301636,Balneário Pinhal,0  ,SU,RS,M,2026,15413,01611339000197
4301651,Barão,0  ,SU,RS,M,2026,6496,91693325000152
4301701,Barão de Cotegipe,0  ,SU,RS,M,2026,7320,87613451000182
4301750,Barão do Triunfo,0  ,SU,RS,M,2026,5972,91900365000128
4301800,Barracão,0  ,SU,RS,M,2026,4915,87613618000105
4301859,Barra do Guarita,0  ,SU,RS,M,2026,3231,94726312000120
4301875,Barra do Quaraí,0  ,SU,RS,M,2026,4340,01610910000159
4301909,Barra do Ribeiro,0  ,SU,RS,M,2026,12473,88811930000176
4301925,Barra do Rio Azul,0  ,SU,RS,M,2026,1721,93539153000192
4301958,Barra Funda,0  ,SU,RS,M,2026,2557,94704004000102
4302006,Barros Cassal,0  ,SU,RS,M,2026,9425,87612735000154
4302055,Benjamin Constant do Sul,0  ,SU,RS,M,2026,2118,01612292000186
4302105,Bento Gonçalves,0  ,SU,RS,M,2026,127977,87849923000109
4302154,Boa Vista das Missões,0  ,SU,RS,M,2026,1968,92410562000121
4302204,Boa Vista do Buricá,0  ,SU,RS,M,2026,7129,87612867000186
4302220,Boa Vista do Cadeado,0  ,SU,RS,M,2026,2269,04216132000106
4302238,Boa Vista do Incra,0  ,SU,RS,M,2026,2314,04215199000126
4302253,Boa Vista do Sul,0  ,SU,RS,M,2026,2815,01602022000194
4302303,Bom Jesus,0  ,SU,RS,M,2026,11429,87851200000136
4302352,Bom Princípio,0  ,SU,RS,M,2026,13665,90873787000199
4302378,Bom Progresso,0  ,SU,RS,M,2026,2132,94726353000117
4302402,Bom Retiro do Sul,0  ,SU,RS,M,2026,12587,87242707000192
4302451,Boqueirão do Leão,0  ,SU,RS,M,2026,6202,92454818000100
4302501,Bossoroca,0  ,SU,RS,M,2026,5978,87613014000169
4302584,Bozano,0  ,SU,RS,M,2026,2195,04216419000136
4302600,Braga,0  ,SU,RS,M,2026,3322,87613170000120
4302659,Brochier,0  ,SU,RS,M,2026,5083,91693309000160
3547007,Santa Maria da Serra,0  ,SE,SP,M,2026,5308,44720530000180
3547106,Santa Mercedes,0  ,SE,SP,M,2026,3017,44919066000155
3547205,Santana da Ponte Pensa,0  ,SE,SP,M,2026,1699,45138088000140
3547304,Santana de Parnaíba,0  ,SE,SP,M,2026,163787,46522983000127
3547403,Santa Rita d'Oeste,0  ,SE,SP,M,2026,2796,45138336000153
3547502,Santa Rita do Passa Quatro,0  ,SE,SP,M,2026,24996,45749819000194
3547601,Santa Rosa de Viterbo,0  ,SE,SP,M,2026,23710,45368545000193
3547650,Santa Salete,0  ,SE,SP,M,2026,1692,01611211000123
3547700,Santo Anastácio,0  ,SE,SP,M,2026,17960,54279666000150
3547809,Santo André,0  ,SE,SP,M,2026,782048,46522942000130
3547908,Santo Antônio da Alegria,0  ,SE,SP,M,2026,6933,45302130000117
3548005,Santo Antônio de Posse,0  ,SE,SP,M,2026,23867,45331196000135
3548054,Santo Antônio do Aracanguá,0  ,SE,SP,M,2026,8593,59764399000120
3548104,Santo Antônio do Jardim,0  ,SE,SP,M,2026,6243,45739091000110
3548203,Santo Antônio do Pinhal,0  ,SE,SP,M,2026,7314,45701455000172
3548302,Santo Expedito,0  ,SE,SP,M,2026,3069,46439113000199
3548401,Santópolis do Aguapeí,0  ,SE,SP,M,2026,3921,44445054000136
3548500,Santos,0  ,SE,SP,M,2026,429547,58200015000183
3548609,São Bento do Sapucaí,0  ,SE,SP,M,2026,11989,45195823000158
3548708,São Bernardo do Campo,0  ,SE,SP,M,2026,841154,46523239000147
3548807,São Caetano do Sul,0  ,SE,SP,M,2026,172693,59307595000175
3548906,São Carlos,0  ,SE,SP,M,2026,266427,45358249000101
3549003,São Francisco,0  ,SE,SP,M,2026,2623,46603395000118
3549102,São João da Boa Vista,0  ,SE,SP,M,2026,96080,46429379000150
3549201,São João das Duas Pontes,0  ,SE,SP,M,2026,2623,45116712000109
3549250,São João de Iracema,0  ,SE,SP,M,2026,1882,59764472000163
3549300,São João do Pau d'Alho,0  ,SE,SP,M,2026,2293,44919314000168
3549409,São Joaquim da Barra,0  ,SE,SP,M,2026,49885,59851543000165
3549508,São José da Bela Vista,0  ,SE,SP,M,2026,7664,59851600000106
3549607,São José do Barreiro,0  ,SE,SP,M,2026,3888,45200623000146
3549706,São José do Rio Pardo,0  ,SE,SP,M,2026,53427,45741659000137
3549805,São José do Rio Preto,0  ,SE,SP,M,2026,504166,46588950000180
3549904,São José dos Campos,0  ,SE,SP,M,2026,727078,46643466000106
3549953,São Lourenço da Serra,0  ,SE,SP,M,2026,16479,59058131000172
3550001,São Luís do Paraitinga,0  ,SE,SP,M,2026,10487,46631248000151
3550100,São Manuel,0  ,SE,SP,M,2026,38131,46634523000190
3550209,São Miguel Arcanjo,0  ,SE,SP,M,2026,32924,46634333000173
3550308,São Paulo,1  ,SE,SP,M,2026,11904961,46395000000139
3550407,São Pedro,0  ,SE,SP,M,2026,39855,46415998000196
3550506,São Pedro do Turvo,0  ,SE,SP,M,2026,7333,44567014000167
3550605,São Roque,0  ,SE,SP,M,2026,81366,70946009000175
3550704,São Sebastião,0  ,SE,SP,M,2026,84280,46482832000192
3550803,São Sebastião da Grama,0  ,SE,SP,M,2026,10428,45741527000105
3550902,São Simão,0  ,SE,SP,M,2026,13560,45369220000125
3551009,São Vicente,0  ,SE,SP,M,2026,338326,46177523000109
3551108,Sarapuí,0  ,SE,SP,M,2026,10677,46634341000110
3551207,Sarutaiá,0  ,SE,SP,M,2026,3772,46223731000105
3551306,Sebastianópolis do Sul,0  ,SE,SP,M,2026,3191,52879780000195
3551405,Serra Azul,0  ,SE,SP,M,2026,13108,44229839000171
3551504,Serrana,0  ,SE,SP,M,2026,45580,44229813000123
3551603,Serra Negra,0  ,SE,SP,M,2026,31047,44847663000111
3551702,Sertãozinho,0  ,SE,SP,M,2026,132176,45371820000128
3551801,Sete Barras,0  ,SE,SP,M,2026,12903,46587275000174
3551900,Severínia,0  ,SE,SP,M,2026,14693,46596235000199
3552007,Silveiras,0  ,SE,SP,M,2026,6329,45192564000101
4202404,Blumenau,0  ,SU,SC,M,2026,385558,83108357000115
4202438,Bocaina do Sul,0  ,SU,SC,M,2026,3639,01606852000190
4202453,Bombinhas,0  ,SU,SC,M,2026,28738,95815379000102
4202503,Bom Jardim da Serra,0  ,SU,SC,M,2026,3995,82844754000192
4202537,Bom Jesus,0  ,SU,SC,M,2026,2896,01551148000187
4202578,Bom Jesus do Oeste,0  ,SU,SC,M,2026,2240,01594009000130
4202602,Bom Retiro,0  ,SU,SC,M,2026,8422,82777343000121
4202701,Botuverá,0  ,SU,SC,M,2026,5705,83102350000196
4202800,Braço do Norte,0  ,SU,SC,M,2026,35985,82926551000145
4202859,Braço do Trombudo,0  ,SU,SC,M,2026,4256,95952230000167
4202875,Brunópolis,0  ,SU,SC,M,2026,2433,01613853000161
4202909,Brusque,0  ,SU,SC,M,2026,155307,83102343000194
4203006,Caçador,0  ,SU,SC,M,2026,76298,83074302000131
4203105,Caibi,0  ,SU,SC,M,2026,6441,82940776000156
4203154,Calmon,0  ,SU,SC,M,2026,3519,95949806000137
4203204,Camboriú,0  ,SU,SC,M,2026,117324,83102293000145
4203253,Capão Alto,0  ,SU,SC,M,2026,2636,01599409000139
4203303,Campo Alegre,0  ,SU,SC,M,2026,12886,83102749000177
4203402,Campo Belo do Sul,0  ,SU,SC,M,2026,7324,82777319000192
4203501,Campo Erê,0  ,SU,SC,M,2026,9864,83026765000128
4203600,Campos Novos,0  ,SU,SC,M,2026,39049,82939232000174
4203709,Canelinha,0  ,SU,SC,M,2026,13618,82562893000123
4203808,Canoinhas,0  ,SU,SC,M,2026,56948,83102384000180
4203907,Capinzal,0  ,SU,SC,M,2026,24414,82939406000107
4203956,Capivari de Baixo,0  ,SU,SC,M,2026,25015,95780441000160
4204004,Catanduvas,0  ,SU,SC,M,2026,11033,82939414000145
4204103,Caxambu do Sul,0  ,SU,SC,M,2026,4752,83021816000129
4204152,Celso Ramos,0  ,SU,SC,M,2026,2864,78493343000122
4204178,Cerro Negro,0  ,SU,SC,M,2026,3303,95991097000158
4204194,Chapadão do Lageado,0  ,SU,SC,M,2026,3053,01613120000127
4204202,Chapecó,0  ,SU,SC,M,2026,282648,83021808000182
4204251,Cocal do Sul,0  ,SU,SC,M,2026,18106,95778056000188
4204301,Concórdia,0  ,SU,SC,M,2026,87206,83024257000100
4204350,Cordilheira Alta,0  ,SU,SC,M,2026,5192,95990198000104
4204400,Coronel Freitas,0  ,SU,SC,M,2026,10604,83021824000175
4204459,Coronel Martins,0  ,SU,SC,M,2026,1993,95993093000109
4204509,Corupá,0  ,SU,SC,M,2026,15912,83102467000170
4204558,Correia Pinto,0  ,SU,SC,M,2026,16253,75438655000145
4204608,Criciúma,0  ,SU,SC,M,2026,227438,82916818000113
4204707,Cunha Porã,0  ,SU,SC,M,2026,11242,83021147000195
4204756,Cunhataí,0  ,SU,SC,M,2026,2026,01612116000144
4204806,Curitibanos,0  ,SU,SC,M,2026,41741,83754044000134
4204905,Descanso,0  ,SU,SC,M,2026,8652,83026138000197
4205001,Dionísio Cerqueira,0  ,SU,SC,M,2026,15316,83026773000174
4205100,Dona Emma,0  ,SU,SC,M,2026,4435,83102426000183
4205159,Doutor Pedrinho,0  ,SU,SC,M,2026,3729,79373775000162
4205175,Entre Rios,0  ,SU,SC,M,2026,3561,01612698000169
4205191,Ermo,0  ,SU,SC,M,2026,2354,01608905000101
4205209,Erval Velho,0  ,SU,SC,M,2026,5137,82939422000191
4205308,Faxinal dos Guedes,0  ,SU,SC,M,2026,11537,83009910000162
4205357,Flor do Sertão,0  ,SU,SC,M,2026,1868,01566621000108
4205407,Florianópolis,1  ,SU,SC,M,2026,587486,82892282000143
4205431,Formosa do Sul,0  ,SU,SC,M,2026,2752,80637424000109
4205456,Forquilhinha,0  ,SU,SC,M,2026,34771,81531162000158
4205506,Fraiburgo,0  ,SU,SC,M,2026,34065,82947979000174
4205555,Frei Rogério,0  ,SU,SC,M,2026,2437,01616039000109
4205605,Galvão,0  ,SU,SC,M,2026,3168,83009902000116
4205704,Garopaba,0  ,SU,SC,M,2026,34070,82836057000190
4205803,Garuva,0  ,SU,SC,M,2026,19970,83102848000159
4205902,Gaspar,0  ,SU,SC,M,2026,78344,83102244000102
4206009,Governador Celso Ramos,0  ,SU,SC,M,2026,18280,82892373000189
4206108,Grão Pará,0  ,SU,SC,M,2026,6403,82558149000155
4206207,Gravatal,0  ,SU,SC,M,2026,13158,82926569000147
4206306,Guabiruba,0  ,SU,SC,M,2026,26645,83102368000198
4206405,Guaraciaba,0  ,SU,SC,M,2026,11071,82821216000182
4206504,Guaramirim,0  ,SU,SC,M,2026,51009,83102475000116
4206603,Guarujá do Sul,0  ,SU,SC,M,2026,4893,83027045000187
4206652,Guatambú,0  ,SU,SC,M,2026,9611,95990206000112
4206702,Herval d'Oeste,0  ,SU,SC,M,2026,22222,82939430000138
4206751,Ibiam,0  ,SU,SC,M,2026,2061,01612745000174
4206801,Ibicaré,0  ,SU,SC,M,2026,3295,82939448000130
4206900,Ibirama,0  ,SU,SC,M,2026,20900,83102418000137
4207007,Içara,0  ,SU,SC,M,2026,63489,82916800000111
4207106,Ilhota,0  ,SU,SC,M,2026,18627,83102301000153
4207205,Imaruí,0  ,SU,SC,M,2026,12150,82538851000157
4207304,Imbituba,0  ,SU,SC,M,2026,57256,82909409000190
4207403,Imbuia,0  ,SU,SC,M,2026,6166,83102632000193
4207502,Indaial,0  ,SU,SC,M,2026,77888,83102798000100
4207577,Iomerê,0  ,SU,SC,M,2026,2967,01612744000120
4207601,Ipira,0  ,SU,SC,M,2026,4622,82814260000165
4207650,Iporã do Oeste,0  ,SU,SC,M,2026,9759,78485554000113
4207684,Ipuaçu,0  ,SU,SC,M,2026,8133,95993028000183
4207700,Ipumirim,0  ,SU,SC,M,2026,8121,82814575000102
4207759,Iraceminha,0  ,SU,SC,M,2026,3981,80623606000112
4207809,Irani,0  ,SU,SC,M,2026,10560,82939455000131
4207858,Irati,0  ,SU,SC,M,2026,2098,95990230000151
4207908,Irineópolis,0  ,SU,SC,M,2026,10427,83102558000105
4208005,Itá,0  ,SU,SC,M,2026,7370,83024240000153
4208104,Itaiópolis,0  ,SU,SC,M,2026,22906,83102517000119
4208203,Itajaí,0  ,SU,SC,M,2026,294850,83102277000152
4208302,Itapema,0  ,SU,SC,M,2026,86116,82572207000103
4208401,Itapiranga,0  ,SU,SC,M,2026,17268,82821208000136
4208450,Itapoá,0  ,SU,SC,M,2026,36033,81140303000101
4208500,Ituporanga,0  ,SU,SC,M,2026,28461,83102640000130
4208609,Jaborá,0  ,SU,SC,M,2026,4461,82939463000188
4208708,Jacinto Machado,0  ,SU,SC,M,2026,10818,82960758000136
4208807,Jaguaruna,0  ,SU,SC,M,2026,21570,82928698000174
4208906,Jaraguá do Sul,0  ,SU,SC,M,2026,199519,83102459000123
4208955,Jardinópolis,0  ,SU,SC,M,2026,1810,80637457000140
4209003,Joaçaba,0  ,SU,SC,M,2026,31809,82939380000199
4209102,Joinville,0  ,SU,SC,M,2026,664541,83169623000110
4209151,José Boiteux,0  ,SU,SC,M,2026,6415,79372553000125
4209177,Jupiá,0  ,SU,SC,M,2026,2713,01593132000137
4209201,Lacerdópolis,0  ,SU,SC,M,2026,2302,82939471000124
4209300,Lages,0  ,SU,SC,M,2026,172458,82777301000190
4209409,Laguna,0  ,SU,SC,M,2026,44060,82928706000182
4209458,Lajeado Grande,0  ,SU,SC,M,2026,1791,95993077000116
4209508,Laurentino,0  ,SU,SC,M,2026,8605,83102657000197
4209607,Lauro Muller,0  ,SU,SC,M,2026,14628,82558909000124
4209706,Lebon Régis,0  ,SU,SC,M,2026,11575,83074310000188
4209805,Leoberto Leal,0  ,SU,SC,M,2026,3379,82924390000150
4209854,Lindóia do Sul,0  ,SU,SC,M,2026,4604,78510112000180
4209904,Lontras,0  ,SU,SC,M,2026,13829,83102665000133
4210001,Luiz Alves,0  ,SU,SC,M,2026,12246,83102319000155
4210035,Luzerna,0  ,SU,SC,M,2026,5951,01613428000172
4210050,Macieira,0  ,SU,SC,M,2026,1796,95992020000100
4210100,Mafra,0  ,SU,SC,M,2026,57262,83102509000172
4210209,Major Gercino,0  ,SU,SC,M,2026,3253,82845744000171
4210308,Major Vieira,0  ,SU,SC,M,2026,7543,83102392000127
4210407,Maracajá,0  ,SU,SC,M,2026,8344,82915026000124
4210506,Maravilha,0  ,SU,SC,M,2026,30743,82821190000172
4210555,Marema,0  ,SU,SC,M,2026,2218,78509072000156
4210605,Massaranduba,0  ,SU,SC,M,2026,18122,83102483000162
4210704,Matos Costa,0  ,SU,SC,M,2026,2789,83102566000151
4210803,Meleiro,0  ,SU,SC,M,2026,7128,82837741000196
4305587,Colinas,0  ,SU,RS,M,2026,2474,94706140000123
4305603,Colorado,0  ,SU,RS,M,2026,3316,87613527000170
4305702,Condor,0  ,SU,RS,M,2026,6538,88437926000190
4305801,Constantina,0  ,SU,RS,M,2026,10631,87708889000144
4305835,Coqueiro Baixo,0  ,SU,RS,M,2026,1308,04217860000132
4305850,Coqueiros do Sul,0  ,SU,RS,M,2026,2248,94703980000132
4305871,Coronel Barros,0  ,SU,RS,M,2026,2896,94721388000163
4305900,Coronel Bicaco,0  ,SU,RS,M,2026,6214,87613154000137
4305934,Coronel Pilar,0  ,SU,RS,M,2026,1637,04215013000139
4305959,Cotiporã,0  ,SU,RS,M,2026,3926,90898487000164
4305975,Coxilha,0  ,SU,RS,M,2026,2718,92411933000190
4306007,Crissiumal,0  ,SU,RS,M,2026,13116,87613147000135
4306056,Cristal,0  ,SU,RS,M,2026,7455,90152240000102
4306072,Cristal do Sul,0  ,SU,RS,M,2026,2745,01610515000176
4306106,Cruz Alta,0  ,SU,RS,M,2026,60454,88775390000112
4306130,Cruzaltense,0  ,SU,RS,M,2026,1650,04213529000144
4306205,Cruzeiro do Sul,0  ,SU,RS,M,2026,12574,87297990000150
4306304,David Canabarro,0  ,SU,RS,M,2026,4400,88203088000190
4306320,Derrubadas,0  ,SU,RS,M,2026,2793,94442282000120
4306353,Dezesseis de Novembro,0  ,SU,RS,M,2026,2540,91553966000101
4306379,Dilermando de Aguiar,0  ,SU,RS,M,2026,2856,01609404000140
4306403,Dois Irmãos,0  ,SU,RS,M,2026,31804,88254891000153
4306429,Dois Irmãos das Missões,0  ,SU,RS,M,2026,2132,92411115000197
4306452,Dois Lajeados,0  ,SU,RS,M,2026,3156,90221524000103
4306502,Dom Feliciano,0  ,SU,RS,M,2026,13280,88601943000110
4306551,Dom Pedro de Alcântara,0  ,SU,RS,M,2026,2617,01640339000115
4306601,Dom Pedrito,0  ,SU,RS,M,2026,38080,87482535000124
4306700,Dona Francisca,0  ,SU,RS,M,2026,3133,87488938000180
4306734,Doutor Maurício Cardoso,0  ,SU,RS,M,2026,4534,92465210000173
4306759,Doutor Ricardo,0  ,SU,RS,M,2026,1924,01613360000121
4306767,Eldorado do Sul,0  ,SU,RS,M,2026,41012,92324706000127
4306809,Encantado,0  ,SU,RS,M,2026,23520,88349238000178
4306908,Encruzilhada do Sul,0  ,SU,RS,M,2026,24275,89363642000169
4306924,Engenho Velho,0  ,SU,RS,M,2026,1315,94704129000124
4306932,Entre-Ijuís,0  ,SU,RS,M,2026,9367,89971782000110
4306957,Entre Rios do Sul,0  ,SU,RS,M,2026,2727,92453927000103
4306973,Erebango,0  ,SU,RS,M,2026,3122,92453828000113
4307005,Erechim,0  ,SU,RS,M,2026,109609,87613477000120
4307054,Ernestina,0  ,SU,RS,M,2026,3097,92406180000124
4307104,Herval,0  ,SU,RS,M,2026,6302,88080379000138
4307203,Erval Grande,0  ,SU,RS,M,2026,5027,87613436000134
4307302,Erval Seco,0  ,SU,RS,M,2026,6892,87613212000122
4307401,Esmeralda,0  ,SU,RS,M,2026,3264,88225149000110
4307450,Esperança do Sul,0  ,SU,RS,M,2026,3293,01613464000136
4307500,Espumoso,0  ,SU,RS,M,2026,15478,87612743000109
4307559,Estação,0  ,SU,RS,M,2026,5685,92406248000175
4307609,Estância Velha,0  ,SU,RS,M,2026,49499,88254883000107
4307708,Esteio,0  ,SU,RS,M,2026,78144,88150495000186
4307807,Estrela,0  ,SU,RS,M,2026,33263,87246120000151
4307815,Estrela Velha,0  ,SU,RS,M,2026,3115,01601857000120
4307831,Eugênio de Castro,0  ,SU,RS,M,2026,2683,89971766000127
4307864,Fagundes Varela,0  ,SU,RS,M,2026,2620,91566893000192
4307906,Farroupilha,0  ,SU,RS,M,2026,72552,89848949000150
4308003,Faxinal do Soturno,0  ,SU,RS,M,2026,6846,88488341000107
4308052,Faxinalzinho,0  ,SU,RS,M,2026,2572,92453851000108
4308078,Fazenda Vilanova,0  ,SU,RS,M,2026,4405,01607509000160
4220000,Balneário Rincão,0  ,SU,SC,M,2026,17697,17243084000197
5209150,Gouvelândia,0  ,CO,GO,M,2026,4313,25040122000132
5209200,Guapó,0  ,CO,GO,M,2026,20985,01373497000156
5209291,Guaraíta,0  ,CO,GO,M,2026,2170,26873059000188
5209408,Guarani de Goiás,0  ,CO,GO,M,2026,4091,01740588000182
5209457,Guarinos,0  ,CO,GO,M,2026,2154,01494178000107
5209606,Heitoraí,0  ,CO,GO,M,2026,3342,02296002000103
5209705,Hidrolândia,0  ,CO,GO,M,2026,30587,01105329000180
3112208,Capela Nova,0  ,SE,MG,M,2026,4397,19259951000108
3112307,Capelinha,0  ,SE,MG,M,2026,41858,19229921000159
3112406,Capetinga,0  ,SE,MG,M,2026,6627,17894031000136
3112505,Capim Branco,0  ,SE,MG,M,2026,11210,18314617000147
3112604,Capinópolis,0  ,SE,MG,M,2026,14872,18457234000128
3112653,Capitão Andrade,0  ,SE,MG,M,2026,4634,66229105000125
3112703,Capitão Enéas,0  ,SE,MG,M,2026,14403,18017426000113
3112802,Capitólio,0  ,SE,MG,M,2026,10991,16726028000140
3112901,Caputira,0  ,SE,MG,M,2026,9128,18385138000111
3113008,Caraí,0  ,SE,MG,M,2026,19511,18404848000141
3113107,Caranaíba,0  ,SE,MG,M,2026,2942,18094789000152
3113206,Carandaí,0  ,SE,MG,M,2026,24403,18094797000107
3113305,Carangola,0  ,SE,MG,M,2026,32134,19279827000104
3113404,Caratinga,0  ,SE,MG,M,2026,90890,18334268000125
3113503,Carbonita,0  ,SE,MG,M,2026,8603,21154174000189
3113602,Careaçu,0  ,SE,MG,M,2026,7062,17935388000115
3113701,Carlos Chagas,0  ,SE,MG,M,2026,18783,18477315000190
3113800,Carmésia,0  ,SE,MG,M,2026,2693,18303172000108
3113909,Carmo da Cachoeira,0  ,SE,MG,M,2026,11767,18240135000190
3114006,Carmo da Mata,0  ,SE,MG,M,2026,11291,18312967000174
3114105,Carmo de Minas,0  ,SE,MG,M,2026,14125,18188243000160
3114204,Carmo do Cajuru,0  ,SE,MG,M,2026,24581,18291377000102
3114303,Carmo do Paranaíba,0  ,SE,MG,M,2026,29885,18602029000109
3114402,Carmo do Rio Claro,0  ,SE,MG,M,2026,21506,18243287000146
3114501,Carmópolis de Minas,0  ,SE,MG,M,2026,18561,18312983000167
3114550,Carneirinho,0  ,SE,MG,M,2026,9633,26042515000148
3114600,Carrancas,0  ,SE,MG,M,2026,4161,17953332000193
3114709,Carvalhópolis,0  ,SE,MG,M,2026,3419,18242800000184
3114808,Carvalhos,0  ,SE,MG,M,2026,4503,18194217000145
3114907,Casa Grande,0  ,SE,MG,M,2026,2260,18667477000190
3115003,Cascalho Rico,0  ,SE,MG,M,2026,2751,18259374000191
3115102,Cássia,0  ,SE,MG,M,2026,17491,17894049000138
3115201,Conceição da Barra de Minas,0  ,SE,MG,M,2026,3576,18557587000108
3115300,Cataguases,0  ,SE,MG,M,2026,67732,17702499000181
3115359,Catas Altas,0  ,SE,MG,M,2026,5706,01612370000142
3115409,Catas Altas da Noruega,0  ,SE,MG,M,2026,3124,19718378000153
3115458,Catuji,0  ,SE,MG,M,2026,7248,26218636000106
3115474,Catuti,0  ,SE,MG,M,2026,4788,01612502000136
3115508,Caxambu,0  ,SE,MG,M,2026,21412,18008870000172
3115607,Cedro do Abaeté,0  ,SE,MG,M,2026,1084,18296657000103
3115706,Central de Minas,0  ,SE,MG,M,2026,6213,17990714000197
3115805,Centralina,0  ,SE,MG,M,2026,10447,18260497000142
3115904,Chácara,0  ,SE,MG,M,2026,3194,18338137000116
3116001,Chalé,0  ,SE,MG,M,2026,6289,18392548000190
3116100,Chapada do Norte,0  ,SE,MG,M,2026,9763,16886608000103
3116159,Chapada Gaúcha,0  ,SE,MG,M,2026,12904,01612489000115
3116209,Chiador,0  ,SE,MG,M,2026,2868,18338145000162
3116308,Cipotânea,0  ,SE,MG,M,2026,5549,18094805000107
3116407,Claraval,0  ,SE,MG,M,2026,4786,17894056000130
3116506,Claro dos Poções,0  ,SE,MG,M,2026,7230,21498274000122
3116605,Cláudio,0  ,SE,MG,M,2026,31936,18308775000194
3116704,Coimbra,0  ,SE,MG,M,2026,7293,18132464000117
3116803,Coluna,0  ,SE,MG,M,2026,8206,18307397000124
3116902,Comendador Gomes,0  ,SE,MG,M,2026,2804,18449173000157
3117009,Comercinho,0  ,SE,MG,M,2026,6540,18414615000120
3117108,Conceição da Aparecida,0  ,SE,MG,M,2026,10705,18243295000192
3117207,Conceição das Pedras,0  ,SE,MG,M,2026,2840,18025908000115
3117702,Conceição do Rio Verde,0  ,SE,MG,M,2026,12765,18008888000174
3117801,Conceição dos Ouros,0  ,SE,MG,M,2026,11218,18677609000165
3117836,Cônego Marinho,0  ,SE,MG,M,2026,7433,01612492000139
3117876,Confins,0  ,SE,MG,M,2026,7758,01006232000110
3117900,Congonhal,0  ,SE,MG,M,2026,11444,18675967000139
3118007,Congonhas,0  ,SE,MG,M,2026,55272,16752446000102
3118106,Congonhas do Norte,0  ,SE,MG,M,2026,4924,18303180000146
3118205,Conquista,0  ,SE,MG,M,2026,6878,18428888000123
3118304,Conselheiro Lafaiete,0  ,SE,MG,M,2026,138946,19718360000151
3118403,Conselheiro Pena,0  ,SE,MG,M,2026,21052,19769660000160
3118502,Consolação,0  ,SE,MG,M,2026,1569,18025916000161
3118601,Contagem,0  ,SE,MG,M,2026,651718,18715508000131
3118700,Coqueiral,0  ,SE,MG,M,2026,9188,18239624000121
3118809,Coração de Jesus,0  ,SE,MG,M,2026,26138,22680672000128
3118908,Cordisburgo,0  ,SE,MG,M,2026,7535,18116137000171
3119005,Cordislândia,0  ,SE,MG,M,2026,3236,18712166000104
3119104,Corinto,0  ,SE,MG,M,2026,23988,17695016000169
3119203,Coroaci,0  ,SE,MG,M,2026,11240,18085647000129
3119302,Coromandel,0  ,SE,MG,M,2026,30114,18591149000158
3119401,Coronel Fabriciano,0  ,SE,MG,M,2026,108708,19875046000182
3119500,Coronel Murta,0  ,SE,MG,M,2026,8237,18348722000105
3119609,Coronel Pacheco,0  ,SE,MG,M,2026,2789,18338152000164
3119708,Coronel Xavier Chaves,0  ,SE,MG,M,2026,3599,18557546000103
3119807,Córrego Danta,0  ,SE,MG,M,2026,2956,18298174000148
3119906,Córrego do Bom Jesus,0  ,SE,MG,M,2026,4462,18677633000102
3119955,Córrego Fundo,0  ,SE,MG,M,2026,6333,01614862000177
3120003,Córrego Novo,0  ,SE,MG,M,2026,2900,18334284000118
3120102,Couto de Magalhães de Minas,0  ,SE,MG,M,2026,4351,17754177000186
3120151,Crisólita,0  ,SE,MG,M,2026,5256,01614283000124
3120201,Cristais,0  ,SE,MG,M,2026,12634,17888082000155
3120300,Cristália,0  ,SE,MG,M,2026,5133,18017434000160
3120409,Cristiano Otoni,0  ,SE,MG,M,2026,4719,19718402000154
3120508,Cristina,0  ,SE,MG,M,2026,10643,18188250000162
3120607,Crucilândia,0  ,SE,MG,M,2026,5674,18313007000129
3120706,Cruzeiro da Fortaleza,0  ,SE,MG,M,2026,3616,18468041000172
3120805,Cruzília,0  ,SE,MG,M,2026,15831,18008904000129
3120839,Cuparaque,0  ,SE,MG,M,2026,3958,01615422000134
3120870,Curral de Dentro,0  ,SE,MG,M,2026,7662,01613076000155
